function evaluations§best§chromosome§runtime in seconds
2§2.6490078§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([4]))§0.000865303
10833§2.646752§Chromosome(steinerPoints=[(0.44259122, 0.7392956), (0.90860564, 0.7064552), (0.21427642, 0.7867876)], includedObstacleCornersIndices=set([16, 17, 6, 5]))§1.7786446
10834§2.624515§Chromosome(steinerPoints=[(0.44259122, 0.7392956), (0.90860564, 0.7064552)], includedObstacleCornersIndices=set([16, 17, 6, 5]))§1.7787913
10836§2.6182506§Chromosome(steinerPoints=[(0.44259122, 0.7392956), (0.90860564, 0.7064552)], includedObstacleCornersIndices=set([16, 17, 6, 5, 7]))§1.7789884
10837§2.6022608§Chromosome(steinerPoints=[(0.44259122, 0.7392956), (0.90860564, 0.7064552)], includedObstacleCornersIndices=set([16, 7, 6, 5]))§1.779099
11801§2.5912833§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.48449263, 0.78927004), (0.10671836, 0.3394257), (0.46788475, 0.77208775), (0.7076515, 0.41174808), (0.6324986, 0.42826298), (0.0911944, 0.19176897)], includedObstacleCornersIndices=set([17, 7, 6, 16]))§1.8736365
11808§2.5778527§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.48449263, 0.78927004), (0.10671836, 0.3394257), (0.46788475, 0.77208775), (0.7076515, 0.41174808), (0.6324986, 0.42826298), (0.0911944, 0.19176897), (0.667691, 0.39785486)], includedObstacleCornersIndices=set([17, 7, 6, 16]))§1.8744972
11814§2.5770125§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.667691, 0.39785486), (0.10671836, 0.3394257), (0.46788475, 0.77208775), (0.7076515, 0.41174808), (0.6324986, 0.42826298), (0.0911944, 0.19176897)], includedObstacleCornersIndices=set([17, 7, 6]))§1.8750834
11815§2.559205§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.667691, 0.39785486), (0.10671836, 0.3394257), (0.46788475, 0.77208775), (0.7076515, 0.41174808), (0.0911944, 0.19176897)], includedObstacleCornersIndices=set([17, 7, 6]))§1.8752279
11824§2.5414734§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.0911944, 0.19176897), (0.10671836, 0.3394257), (0.46788475, 0.77208775), (0.7076515, 0.41174808)], includedObstacleCornersIndices=set([17, 7, 6]))§1.875837
11827§2.5259547§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.0911944, 0.19176897), (0.10671836, 0.3394257), (0.46788475, 0.77208775), (0.32113796, 0.48087838)], includedObstacleCornersIndices=set([17, 7, 6]))§1.8761256
12411§2.5127883§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.460389, 0.7933133), (0.10671836, 0.3394257), (0.9063096, 0.7126548), (0.14207387, 0.32165113)], includedObstacleCornersIndices=set([7]))§1.9044641
12414§2.5120025§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.460389, 0.7933133), (0.14207387, 0.32165113), (0.9063096, 0.7126548)], includedObstacleCornersIndices=set([7]))§1.9046876
12518§2.5112324§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.460389, 0.7933133), (0.14207387, 0.32165113), (0.9063096, 0.7126548), (0.14232725, 0.33258638)], includedObstacleCornersIndices=set([7]))§1.9101126
12523§2.5109463§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.460389, 0.7933133), (0.14232725, 0.33258638), (0.9063096, 0.7126548)], includedObstacleCornersIndices=set([7]))§1.9104421
13185§2.5060496§Chromosome(steinerPoints=[(0.49438596, 0.6795081), (0.460389, 0.7933133), (0.14232725, 0.33258638), (0.9063096, 0.7126548), (0.5088227, 0.70273167)], includedObstacleCornersIndices=set([7]))§1.946529
76472§2.504713§Chromosome(steinerPoints=[(0.5088227, 0.70273167), (0.460389, 0.7933133), (0.9063096, 0.7126548), (0.17382425, 0.31188804)], includedObstacleCornersIndices=set([7]))§5.177811
76575§2.5010753§Chromosome(steinerPoints=[(0.5088227, 0.70273167), (0.460389, 0.7933133), (0.9063096, 0.7126548), (0.17382425, 0.31188804), (0.17123878, 0.33566222)], includedObstacleCornersIndices=set([7]))§5.1829305
177898§2.500783§Chromosome(steinerPoints=[(0.5088227, 0.70273167), (0.460389, 0.7933133), (0.9063096, 0.7126548), (0.17123878, 0.33566222), (0.16364425, 0.23097506)], includedObstacleCornersIndices=set([7]))§10.593799
193835§2.4998267§Chromosome(steinerPoints=[(0.5088227, 0.70273167), (0.16364425, 0.23097506), (0.9063096, 0.7126548), (0.16077575, 0.329207), (0.47060984, 0.8097955)], includedObstacleCornersIndices=set([7]))§11.475664
193857§2.4990244§Chromosome(steinerPoints=[(0.5088227, 0.70273167), (0.16364425, 0.23097506), (0.9063096, 0.7126548), (0.16077575, 0.329207), (0.47060984, 0.8097955), (0.515168, 0.71159685)], includedObstacleCornersIndices=set([7]))§11.476862
228620§2.4982877§Chromosome(steinerPoints=[(0.515168, 0.71159685), (0.47060984, 0.8097955), (0.9063096, 0.7126548), (0.16077575, 0.329207), (0.1741855, 0.24809511)], includedObstacleCornersIndices=set([7]))§13.308873
240587§2.4959757§Chromosome(steinerPoints=[(0.515168, 0.71159685), (0.47060984, 0.8097955), (0.1741855, 0.24809511), (0.16077575, 0.329207), (0.85464954, 0.691222)], includedObstacleCornersIndices=set([]))§13.953122
240594§2.4926722§Chromosome(steinerPoints=[(0.515168, 0.71159685), (0.47060984, 0.8097955), (0.1741855, 0.24809511), (0.16077575, 0.329207), (0.85464954, 0.691222), (0.8702134, 0.68577296)], includedObstacleCornersIndices=set([]))§13.953614
240614§2.4921522§Chromosome(steinerPoints=[(0.515168, 0.71159685), (0.47060984, 0.8097955), (0.1741855, 0.24809511), (0.16077575, 0.329207), (0.8702134, 0.68577296)], includedObstacleCornersIndices=set([]))§13.954945
379806§2.4921522§Chromosome(steinerPoints=[(0.515168, 0.71159685), (0.47060984, 0.8097955), (0.1741855, 0.24809511), (0.16077575, 0.329207), (0.8702134, 0.68577296)], includedObstacleCornersIndices=set([]))§19.6653
