generation§population average§best§chromosome§function evaluations§runtime in seconds§svg
1§3.1706624§2.641103§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([16, 6]))§672§0.1862605
2§3.008206§2.6031473§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([17, 1]))§842§0.19187713
4§2.8396914§2.5871577§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([1]))§1178§0.20163138
5§2.7978015§2.5605848§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([13, 6]))§1346§0.20626989
6§2.7608755§2.5543146§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([]))§1515§0.21085325
10§2.6821222§2.543193§Chromosome(steinerPoints=[(0.5644297, 0.7226435)], includedObstacleCornersIndices=set([6, 7]))§2190§0.22811595
14§2.6362638§2.5290964§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.8672816, 0.66623825), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([]))§2869§0.24614947
16§2.6142414§2.5191364§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([16, 7]))§3213§0.25535756
18§2.593275§2.513948§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435)], includedObstacleCornersIndices=set([7]))§3556§0.26468763
20§2.580661§2.5083§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435), (0.5046899, 0.8362386)], includedObstacleCornersIndices=set([7]))§3896§0.27387935
24§2.5789084§2.5044863§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.5644297, 0.7226435), (0.5046899, 0.8362386), (0.9063096, 0.7126548), (0.54458016, 0.72617155)], includedObstacleCornersIndices=set([7]))§4570§0.29328108
27§2.5685098§2.503709§Chromosome(steinerPoints=[(0.5644297, 0.7226435), (0.9063096, 0.7126548), (0.54458016, 0.72617155), (0.5046899, 0.8362386), (0.49693203, 0.8248326), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([7]))§5084§0.30986953
212§2.530353§2.503243§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.49693203, 0.8248326), (0.9063096, 0.7126548), (0.53133506, 0.70747614)], includedObstacleCornersIndices=set([7, 6]))§39709§1.8668537
216§2.5293255§2.5024278§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.14995065, 0.33265412), (0.49693203, 0.8248326), (0.53133506, 0.70747614), (0.53852177, 0.71634287)], includedObstacleCornersIndices=set([7]))§40520§1.8970752
218§2.5332747§2.5020893§Chromosome(steinerPoints=[(0.14995065, 0.33265412), (0.49693203, 0.8248326), (0.53133506, 0.70747614), (0.9063096, 0.7126548), (0.4867096, 0.8111207)], includedObstacleCornersIndices=set([7]))§40923§1.9131657
596§2.5212266§2.501226§Chromosome(steinerPoints=[(0.9063096, 0.7126548), (0.53133506, 0.70747614), (0.4867096, 0.8111207), (0.17511465, 0.32150564)], includedObstacleCornersIndices=set([7]))§126195§5.060336
598§2.5250933§2.499754§Chromosome(steinerPoints=[(0.53133506, 0.70747614), (0.4867096, 0.8111207), (0.17511465, 0.32150564), (0.9063096, 0.7126548), (0.1733691, 0.33620024)], includedObstacleCornersIndices=set([7]))§126670§5.0766516
936§2.514834§2.4983072§Chromosome(steinerPoints=[(0.17511465, 0.32150564), (0.1733691, 0.33620024), (0.53133506, 0.70747614), (0.4867096, 0.8111207), (0.885886, 0.69242734)], includedObstacleCornersIndices=set([]))§204988§8.2163105
978§2.5192204§2.4978485§Chromosome(steinerPoints=[(0.885886, 0.69242734), (0.17511465, 0.32150564), (0.1733691, 0.33620024), (0.4867096, 0.8111207), (0.52630496, 0.71504366)], includedObstacleCornersIndices=set([]))§214792§8.578005
1479§2.5154417§2.4978485§Chromosome(steinerPoints=[(0.17511465, 0.32150564), (0.1733691, 0.33620024), (0.4867096, 0.8111207), (0.52630496, 0.71504366), (0.885886, 0.69242734)], includedObstacleCornersIndices=set([]))§331194§12.180502
