function evaluations§best§chromosome§runtime in seconds
2§2.4960225§Chromosome(steinerPoints=[], includedObstacleCornersIndices=set([]))§0.001104358
18219§2.4951367§Chromosome(steinerPoints=[(0.8754753, 0.6400848), (0.52363074, 0.5585393), (0.14995065, 0.33265412), (0.60360783, 0.60112584)], includedObstacleCornersIndices=set([5, 7, 16]))§3.0812974
18284§2.4814968§Chromosome(steinerPoints=[(0.8754753, 0.6400848), (0.14995065, 0.33265412), (0.6105735, 0.71795434)], includedObstacleCornersIndices=set([13, 7, 4, 1]))§3.0865722
18289§2.4591637§Chromosome(steinerPoints=[(0.8754753, 0.6400848), (0.14995065, 0.33265412), (0.6105735, 0.71795434)], includedObstacleCornersIndices=set([13, 1]))§3.086972
20388§2.4508488§Chromosome(steinerPoints=[(0.36292347, 0.70316076), (0.10671836, 0.3394257), (0.3879609, 0.6992186), (0.5625011, 0.8077836)], includedObstacleCornersIndices=set([7, 16, 6, 13]))§3.3216643
20395§2.4466867§Chromosome(steinerPoints=[(0.36292347, 0.70316076), (0.10671836, 0.3394257), (0.3879609, 0.6992186), (0.5625011, 0.8077836), (0.41467035, 0.688866)], includedObstacleCornersIndices=set([7, 16, 6, 13]))§3.3224163
20406§2.4402473§Chromosome(steinerPoints=[(0.36292347, 0.70316076), (0.10671836, 0.3394257), (0.3879609, 0.6992186), (0.5625011, 0.8077836), (0.41467035, 0.688866)], includedObstacleCornersIndices=set([7, 13, 6]))§3.3233283
20408§2.4349165§Chromosome(steinerPoints=[(0.36292347, 0.70316076), (0.10671836, 0.3394257), (0.3879609, 0.6992186), (0.5625011, 0.8077836), (0.41467035, 0.688866)], includedObstacleCornersIndices=set([7, 6]))§3.3235176
20844§2.4323587§Chromosome(steinerPoints=[(0.12793314, 0.29356533), (0.4294009, 0.7686463), (0.76978856, 0.5910618), (0.5158833, 0.8189644)], includedObstacleCornersIndices=set([]))§3.3518624
20848§2.423276§Chromosome(steinerPoints=[(0.12793314, 0.29356533), (0.4294009, 0.7686463), (0.76978856, 0.5910618), (0.5158833, 0.8189644), (0.13092238, 0.33346754)], includedObstacleCornersIndices=set([]))§3.3522196
20891§2.417888§Chromosome(steinerPoints=[(0.13092238, 0.33346754), (0.40647486, 0.7505158), (0.76978856, 0.5910618), (0.5158833, 0.8189644)], includedObstacleCornersIndices=set([]))§3.3547359
20907§2.4147344§Chromosome(steinerPoints=[(0.13092238, 0.33346754), (0.40647486, 0.7505158), (0.76978856, 0.5910618), (0.5158833, 0.8189644), (0.5138615, 0.7988882)], includedObstacleCornersIndices=set([]))§3.3556225
20909§2.4113443§Chromosome(steinerPoints=[(0.13092238, 0.33346754), (0.40647486, 0.7505158), (0.76978856, 0.5910618), (0.5158833, 0.8189644), (0.5138615, 0.7988882), (0.14503604, 0.32604676)], includedObstacleCornersIndices=set([]))§3.3558383
21169§2.40744§Chromosome(steinerPoints=[(0.5138615, 0.7988882), (0.41465157, 0.73505706), (0.76978856, 0.5910618), (0.14503604, 0.32604676), (0.5133799, 0.78689283)], includedObstacleCornersIndices=set([]))§3.376321
22226§2.3981092§Chromosome(steinerPoints=[(0.8672816, 0.66623825), (0.55677575, 0.71953017), (0.13118488, 0.3334339), (0.51769996, 0.8593358)], includedObstacleCornersIndices=set([6]))§3.4508438
22227§2.3947916§Chromosome(steinerPoints=[(0.8672816, 0.66623825), (0.55677575, 0.71953017), (0.13118488, 0.3334339), (0.51769996, 0.8593358), (0.14508675, 0.32611912)], includedObstacleCornersIndices=set([6]))§3.4510338
23228§2.3940666§Chromosome(steinerPoints=[(0.49523336, 0.8261983), (0.13118944, 0.33343333), (0.54396635, 0.7262211), (0.872089, 0.66507715)], includedObstacleCornersIndices=set([]))§3.5020888
23262§2.3907502§Chromosome(steinerPoints=[(0.49523336, 0.8261983), (0.13118944, 0.33343333), (0.54396635, 0.7262211), (0.872089, 0.66507715), (0.14508764, 0.3261204)], includedObstacleCornersIndices=set([]))§3.5042262
24637§2.3898458§Chromosome(steinerPoints=[(0.8672816, 0.66623825), (0.14373513, 0.32415876), (0.54050785, 0.724376), (0.50050724, 0.8309829)], includedObstacleCornersIndices=set([]))§3.5897975
24647§2.3893523§Chromosome(steinerPoints=[(0.8672816, 0.66623825), (0.14373513, 0.32415876), (0.54050785, 0.724376), (0.50050724, 0.8309829), (0.4943484, 0.82209337)], includedObstacleCornersIndices=set([]))§3.5902913
25534§2.3884535§Chromosome(steinerPoints=[(0.5464542, 0.7204014), (0.501471, 0.8321642), (0.8672816, 0.66623825), (0.14995065, 0.33265412)], includedObstacleCornersIndices=set([]))§3.6300585
27683§2.3866358§Chromosome(steinerPoints=[(0.48714638, 0.8122052), (0.14995065, 0.33265412), (0.52864426, 0.71582913), (0.8672816, 0.66623825)], includedObstacleCornersIndices=set([]))§3.749583
112141§2.3835278§Chromosome(steinerPoints=[(0.48172262, 0.8109074), (0.14995065, 0.33265412), (0.52864426, 0.71582913), (0.8816728, 0.6836093)], includedObstacleCornersIndices=set([]))§7.467232
188193§2.3810842§Chromosome(steinerPoints=[(0.48172262, 0.8109074), (0.14995065, 0.33265412), (0.52864426, 0.71582913), (0.85921144, 0.6955105)], includedObstacleCornersIndices=set([]))§10.668273
188211§2.3784728§Chromosome(steinerPoints=[(0.48172262, 0.8109074), (0.14995065, 0.33265412), (0.52864426, 0.71582913), (0.85921144, 0.6955105), (0.8720571, 0.69032747)], includedObstacleCornersIndices=set([]))§10.66909
188218§2.3775988§Chromosome(steinerPoints=[(0.48172262, 0.8109074), (0.14995065, 0.33265412), (0.52864426, 0.71582913), (0.8720571, 0.69032747)], includedObstacleCornersIndices=set([]))§10.669443
271164§2.3771489§Chromosome(steinerPoints=[(0.48172262, 0.8109074), (0.85730594, 0.67974246), (0.52864426, 0.71582913), (0.15274115, 0.33280206)], includedObstacleCornersIndices=set([]))§13.811998
410356§2.3771489§Chromosome(steinerPoints=[(0.48172262, 0.8109074), (0.85730594, 0.67974246), (0.52864426, 0.71582913), (0.15274115, 0.33280206)], includedObstacleCornersIndices=set([]))§18.630363
